"YEAR","SAMPLE","SERIAL","CBSERIAL","HHWT","CLUSTER","CITY","STRATA","GQ","PERNUM","PERWT","FAMSIZE","SEX","AGE","MARST","FERTYR","RACE","RACED","CITIZEN","SPEAKENG","HCOVANY","EDUC","EDUCD","EMPSTAT","EMPSTATD","FTOTINC"
2021,202101,798765,2021010129779,77.0,2021007987651,4630,130134,3,1,77.0,1,1,18,6,0,2,200,0,3,1,5,50,3,30,9999999
2021,202101,798777,2021010130070,16.0,2021007987771,4630,130234,4,1,16.0,1,1,85,6,0,1,100,2,3,2,11,116,1,10,9999999
2021,202101,798791,2021010131099,91.0,2021007987911,4630,130134,3,1,91.0,1,2,23,6,1,2,200,3,3,2,6,63,3,30,9999999
2021,202101,798798,2021010131542,84.0,2021007987981,4630,130134,3,1,84.0,1,1,69,6,0,8,826,0,5,2,5,50,3,30,9999999
2021,202101,798802,2021010131856,61.0,2021007988021,4630,130234,4,1,61.0,1,2,19,6,1,8,826,0,3,2,6,65,3,30,9999999
2021,202101,798819,2021010132644,96.0,2021007988191,4630,130134,3,1,96.0,1,1,30,6,0,2,200,0,3,2,6,64,3,30,9999999
2021,202101,798904,2021010137058,92.0,2021007989041,4630,130234,4,1,92.0,1,2,19,6,1,6,610,0,4,2,7,71,3,30,9999999
2021,202101,798908,2021010137177,36.0,2021007989081,4630,130134,4,1,36.0,1,2,21,6,1,1,100,0,3,2,7,71,1,10,9999999
2021,202101,798918,2021010137763,8.0,2021007989181,4630,130134,4,1,8.0,1,2,21,6,2,2,200,0,3,2,7,71,3,30,9999999
2021,202101,798938,2021010138628,55.0,2021007989381,4630,130134,4,1,55.0,1,1,18,6,0,6,669,0,3,2,7,71,3,30,9999999
2021,202101,798944,2021010138729,76.0,2021007989441,4630,130134,3,1,76.0,1,1,34,2,0,8,826,0,3,2,6,63,3,30,9999999
2021,202101,798946,2021010138817,13.0,2021007989461,4630,130134,4,1,13.0,1,1,49,6,0,2,200,2,5,2,0,2,3,30,9999999
2021,202101,798954,2021010139220,9.0,2021007989541,4630,130134,4,1,9.0,1,1,21,6,0,2,200,0,3,1,6,63,3,30,9999999
2021,202101,798967,2021010139861,45.0,2021007989671,4630,130134,3,1,45.0,1,1,17,6,0,2,200,0,3,1,4,40,3,30,9999999
2021,202101,798985,2021010140430,3.0,2021007989851,4630,130234,3,1,3.0,1,1,37,6,0,2,200,0,3,2,6,63,3,30,9999999
2021,202101,798994,2021010141112,46.0,2021007989941,4630,130134,4,1,46.0,1,2,80,6,0,1,100,2,5,2,11,114,3,30,9999999
2021,202101,798996,2021010141197,16.0,2021007989961,4630,130234,4,1,16.0,1,2,21,6,2,2,200,0,3,2,7,71,3,30,9999999
2021,202101,799000,2021010141380,58.0,2021007990001,4630,130234,4,1,58.0,1,1,22,6,0,1,100,0,3,2,7,71,3,30,9999999
2021,202101,799002,2021010141414,55.0,2021007990021,4630,130134,3,1,55.0,1,2,70,5,0,2,200,2,5,2,2,26,3,30,9999999
2021,202101,799021,2021010142059,10.0,2021007990211,4630,130234,3,1,10.0,1,1,49,6,0,2,200,0,3,2,6,61,3,30,9999999
2021,202101,799051,2021010143223,1.0,2021007990511,4630,130234,3,1,1.0,1,1,23,6,0,2,200,0,3,2,6,63,3,30,9999999
2021,202101,799076,2021010144340,30.0,2021007990761,4630,130134,3,1,30.0,1,1,28,6,0,2,200,0,3,2,6,63,3,30,9999999
2021,202101,799087,2021010144770,102.0,2021007990871,4630,130134,3,1,102.0,1,1,25,6,0,2,200,0,3,2,6,63,3,30,9999999
2021,202101,799097,2021010145125,23.0,2021007990971,4630,130134,4,1,23.0,1,1,30,6,0,2,200,0,3,2,6,63,3,30,9999999
2021,202101,799100,2021010145359,57.0,2021007991001,4630,130134,3,1,57.0,1,1,30,6,0,2,200,0,3,2,5,50,3,30,9999999
2021,202101,799103,2021010145580,64.0,2021007991031,4630,130134,3,1,64.0,1,1,43,6,0,2,200,0,3,2,6,64,3,30,9999999
2021,202101,799133,2021010146737,43.0,2021007991331,4630,130134,3,1,43.0,1,1,25,6,0,2,200,0,3,2,6,64,3,30,9999999
2021,202101,799134,2021010146750,54.0,2021007991341,4630,130134,3,1,54.0,1,2,57,6,0,2,200,0,3,2,10,101,3,30,9999999
2021,202101,799150,2021010147765,68.0,2021007991501,4630,130134,3,1,68.0,1,1,66,6,0,2,200,0,3,2,6,63,3,30,9999999
2021,202101,799153,2021010147894,51.0,2021007991531,4630,130234,4,1,51.0,1,1,66,4,0,7,700,2,5,2,6,64,3,30,9999999
2021,202101,799155,2021010147949,33.0,2021007991551,4630,130134,3,1,33.0,1,1,18,6,0,2,200,0,3,2,6,63,3,30,9999999
2021,202101,799223,2021010150831,40.0,2021007992231,4630,130134,3,1,40.0,1,1,57,6,0,2,200,0,3,2,7,71,3,30,9999999
2021,202101,799225,2021010151083,18.0,2021007992251,4630,130134,3,1,18.0,1,1,67,4,0,2,200,0,3,2,2,23,3,30,9999999
2021,202101,799230,2021010151280,16.0,2021007992301,4630,130134,3,1,16.0,1,1,29,6,0,2,200,0,4,1,5,50,3,30,9999999
2021,202101,799250,2021010152535,51.0,2021007992501,4630,130134,4,1,51.0,1,2,18,6,1,2,200,0,3,2,7,71,3,30,9999999
2021,202101,799290,2021010153820,78.0,2021007992901,4630,130234,4,1,78.0,1,2,19,6,1,8,826,0,3,2,6,65,3,30,9999999
2021,202101,799293,2021010153954,15.0,2021007992931,4630,130134,3,1,15.0,1,1,86,5,0,1,100,0,5,2,2,25,3,30,9999999
2021,202101,799303,2021010154396,100.0,2021007993031,4630,130134,4,1,100.0,1,2,17,6,1,2,200,0,3,2,4,40,3,30,9999999
2021,202101,799327,2021010155724,85.0,2021007993271,4630,130134,3,1,85.0,1,1,21,6,0,2,200,0,3,2,5,50,3,30,9999999
2021,202101,799332,2021010155849,11.0,2021007993321,4630,130134,3,1,11.0,1,1,31,6,0,2,200,0,3,2,5,50,3,30,9999999
2021,202101,799339,2021010156220,105.0,2021007993391,4630,130134,3,1,105.0,1,2,53,4,0,1,100,0,3,2,11,114,3,30,9999999
2021,202101,799341,2021010156332,76.0,2021007993411,4630,130234,4,1,76.0,1,2,23,6,1,1,100,0,3,2,10,101,3,30,9999999
2021,202101,799352,2021010156818,101.0,2021007993521,4630,130134,3,1,101.0,1,1,24,6,0,8,826,0,3,2,6,63,3,30,9999999
2021,202101,799360,2021010157057,84.0,2021007993601,4630,130134,3,1,84.0,1,1,43,6,0,1,100,0,3,2,7,71,3,30,9999999
2021,202101,799361,2021010157104,59.0,2021007993611,4630,130234,4,1,59.0,1,1,20,6,0,1,100,0,3,2,7,71,3,30,9999999
2021,202101,799368,2021010157273,47.0,2021007993681,4630,130134,3,1,47.0,1,1,42,6,0,2,200,0,3,2,3,30,3,30,9999999
2021,202101,799372,2021010157378,81.0,2021007993721,4630,130134,3,1,81.0,1,1,24,6,0,2,200,0,3,2,5,50,3,30,9999999
2021,202101,799379,2021010157904,50.0,2021007993791,4630,130234,4,1,50.0,1,1,20,6,0,4,400,0,3,2,7,71,3,30,9999999
2021,202101,799408,2021010159220,101.0,2021007994081,4630,130134,3,1,101.0,1,1,52,2,0,8,826,0,4,2,10,101,3,30,9999999
2021,202101,799427,2021010159806,30.0,2021007994271,4630,130134,4,1,30.0,1,1,21,6,0,2,200,0,3,2,7,71,3,30,9999999
2021,202101,799449,2021000000104,484.0,2021007994491,4630,130134,1,1,484.0,1,2,80,4,0,8,826,0,1,2,8,81,3,30,9000
2021,202101,799472,2021000001136,276.0,2021007994721,4630,130134,1,1,276.0,4,2,56,4,0,1,100,2,5,2,7,71,1,10,219840
2021,202101,799472,2021000001136,276.0,2021007994721,4630,130134,1,2,286.0,4,2,32,6,1,1,100,0,4,2,7,71,3,30,219840
2021,202101,799472,2021000001136,276.0,2021007994721,4630,130134,1,3,437.0,4,1,28,6,0,1,100,0,4,2,6,63,1,10,219840
2021,202101,799472,2021000001136,276.0,2021007994721,4630,130134,1,4,181.0,4,2,47,4,1,1,100,2,5,2,6,63,1,10,219840
2021,202101,799473,2021000001171,97.0,2021007994731,4630,130234,1,1,96.0,1,2,69,5,0,2,200,0,3,2,4,40,3,30,9600
2021,202101,799474,2021000001183,99.0,2021007994741,4630,130234,1,1,99.0,3,2,38,6,2,2,200,0,3,2,7,71,1,10,13200
2021,202101,799474,2021000001183,99.0,2021007994741,4630,130234,1,2,94.0,3,2,10,6,0,2,200,0,3,2,2,22,0,0,13200
2021,202101,799474,2021000001183,99.0,2021007994741,4630,130234,1,3,131.0,3,1,6,6,0,2,200,0,3,2,1,15,0,0,13200
2021,202101,799516,2021000002435,58.0,2021007995161,4630,130234,1,1,57.0,3,2,55,4,0,2,200,0,3,2,6,65,3,30,4110
2021,202101,799516,2021000002435,58.0,2021007995161,4630,130234,1,2,58.0,3,1,19,6,0,2,200,0,3,2,8,81,2,20,4110
2021,202101,799516,2021000002435,58.0,2021007995161,4630,130234,1,3,86.0,3,2,15,6,1,2,200,0,3,2,2,26,0,0,4110
2021,202101,799563,2021000004532,94.0,2021007995631,4630,130134,1,1,94.0,2,1,68,1,0,8,826,3,6,2,0,2,3,30,11900
2021,202101,799563,2021000004532,94.0,2021007995631,4630,130134,1,2,99.0,2,2,65,1,0,8,826,3,6,2,0,2,3,30,11900
2021,202101,799608,2021000006469,114.0,2021007996081,4630,130234,1,1,114.0,1,1,50,2,0,7,700,2,5,1,6,65,1,10,80000
2021,202101,799609,2021000006526,464.0,2021007996091,4630,130134,1,1,465.0,1,2,54,4,0,7,700,0,4,2,6,63,1,10,30000
2021,202101,799609,2021000006526,464.0,2021007996091,4630,130134,1,2,462.0,1,1,59,4,0,7,700,0,4,2,5,50,3,30,12000
2021,202101,799659,2021000008532,119.0,2021007996591,4630,130134,1,1,118.0,3,2,43,1,1,2,200,0,3,2,7,71,1,10,190000
2021,202101,799659,2021000008532,119.0,2021007996591,4630,130134,1,2,128.0,3,1,45,1,0,2,200,0,3,2,10,101,1,10,190000
2021,202101,799659,2021000008532,119.0,2021007996591,4630,130134,1,3,175.0,3,1,12,6,0,2,200,0,3,2,2,22,0,0,190000
2021,202101,799673,2021000009096,113.0,2021007996731,4630,130234,1,1,114.0,4,2,49,6,1,2,200,0,4,2,10,101,1,10,90000
2021,202101,799673,2021000009096,113.0,2021007996731,4630,130234,1,2,152.0,4,1,15,6,0,2,200,0,3,2,4,40,0,0,90000
2021,202101,799673,2021000009096,113.0,2021007996731,4630,130234,1,3,93.0,4,2,8,6,0,2,200,0,3,2,1,16,0,0,90000
2021,202101,799673,2021000009096,113.0,2021007996731,4630,130234,1,4,92.0,4,2,8,6,0,2,200,0,3,2,1,16,0,0,90000
2021,202101,799778,2021000013496,59.0,2021007997781,4630,130134,1,1,60.0,2,2,56,1,0,7,700,2,4,2,11,114,1,10,164000
2021,202101,799778,2021000013496,59.0,2021007997781,4630,130134,1,2,76.0,2,1,54,1,0,7,700,2,4,2,6,63,1,10,164000
2021,202101,799779,2021000013497,394.0,2021007997791,4630,130134,1,1,394.0,1,2,24,6,1,2,200,0,3,2,11,114,3,30,11800
2021,202101,799787,2021000013662,76.0,2021007997871,4630,130234,1,1,77.0,2,2,69,6,0,2,200,0,3,2,11,114,3,30,130610
2021,202101,799787,2021000013662,76.0,2021007997871,4630,130234,1,2,70.0,2,2,63,6,0,2,200,0,3,2,10,101,3,30,130610
2021,202101,799877,2021000017123,219.0,2021007998771,4630,130234,1,1,219.0,2,2,18,6,1,2,200,2,4,2,5,50,1,10,3600
2021,202101,799877,2021000017123,219.0,2021007998771,4630,130234,1,2,171.0,2,2,51,5,0,2,200,2,4,2,10,101,3,30,3600
2021,202101,799897,2021000017826,78.0,2021007998971,4630,130234,1,1,78.0,4,2,34,1,1,2,200,2,3,2,6,65,1,12,90470
2021,202101,799897,2021000017826,78.0,2021007998971,4630,130234,1,2,87.0,4,1,41,1,0,2,200,2,3,2,6,61,1,10,90470
2021,202101,799897,2021000017826,78.0,2021007998971,4630,130234,1,3,100.0,4,1,7,6,0,2,200,0,3,2,1,12,0,0,90470
2021,202101,799897,2021000017826,78.0,2021007998971,4630,130234,1,4,73.0,4,2,12,6,0,2,200,0,3,2,2,23,0,0,90470
2021,202101,799907,2021000018074,111.0,2021007999071,4630,130134,1,1,111.0,3,1,23,6,0,7,700,3,6,1,6,63,1,10,17000
2021,202101,799907,2021000018074,111.0,2021007999071,4630,130134,1,2,115.0,3,2,18,6,1,7,700,0,4,2,4,40,2,20,17000
2021,202101,799907,2021000018074,111.0,2021007999071,4630,130134,1,3,131.0,3,2,53,6,0,7,700,3,6,1,6,63,1,12,17000
2021,202101,799989,2021000021257,578.0,2021007999891,4630,130234,1,1,578.0,1,1,33,4,0,2,200,3,4,2,7,71,1,10,15400
2021,202101,800230,2021000030778,121.0,2021008002301,4630,130234,1,1,122.0,2,2,73,5,0,2,200,0,3,2,6,63,3,30,19500
2021,202101,800230,2021000030778,121.0,2021008002301,4630,130234,1,2,160.0,2,1,40,6,0,2,200,0,3,1,7,71,3,30,19500
2021,202101,800309,2021000034111,210.0,2021008003091,4630,130134,1,1,211.0,4,1,46,1,0,7,700,3,5,1,6,63,1,10,37000
2021,202101,800309,2021000034111,210.0,2021008003091,4630,130134,1,2,163.0,4,2,41,1,1,7,700,3,5,1,1,11,3,30,37000
2021,202101,800309,2021000034111,210.0,2021008003091,4630,130134,1,3,133.0,4,2,12,6,0,1,100,0,4,2,2,25,0,0,37000
2021,202101,800309,2021000034111,210.0,2021008003091,4630,130134,1,4,165.0,4,1,10,6,0,1,100,0,4,2,2,22,0,0,37000
2021,202101,800329,2021000034660,181.0,2021008003291,4630,130134,1,1,180.0,5,2,33,1,1,7,700,2,6,2,6,63,2,20,88700
2021,202101,800329,2021000034660,181.0,2021008003291,4630,130134,1,2,208.0,5,1,34,1,0,7,700,0,4,2,6,63,1,10,88700
2021,202101,800329,2021000034660,181.0,2021008003291,4630,130134,1,3,200.0,5,2,15,6,1,7,700,2,4,2,3,30,0,0,88700
2021,202101,800329,2021000034660,181.0,2021008003291,4630,130134,1,4,168.0,5,1,8,6,0,7,700,0,4,2,1,16,0,0,88700
2021,202101,800329,2021000034660,181.0,2021008003291,4630,130134,1,5,274.0,5,1,29,6,0,7,700,3,1,1,10,101,1,10,88700
2021,202101,800394,2021000037758,150.0,2021008003941,4630,130134,1,1,150.0,1,1,64,6,0,7,700,0,5,1,7,71,2,20,31000
2021,202101,800395,2021000037766,138.0,2021008003951,4630,130134,1,1,138.0,1,1,66,4,0,2,200,0,3,2,11,116,1,10,94000
2021,202101,800421,2021000038907,62.0,2021008004211,4630,130134,1,1,62.0,1,2,65,5,0,7,700,3,4,2,6,64,1,10,29000
2021,202101,800425,2021000039089,83.0,2021008004251,4630,130234,1,1,83.0,2,2,56,4,0,2,200,0,3,1,7,71,1,10,67000
2021,202101,800425,2021000039089,83.0,2021008004251,4630,130234,1,2,87.0,2,1,23,2,0,2,200,0,3,1,6,63,1,10,67000
2021,202101,800476,2021000041263,199.0,2021008004761,4630,130234,1,1,199.0,1,2,44,6,1,2,200,0,3,2,10,101,1,10,114000
2021,202101,800503,2021000042212,142.0,2021008005031,4630,130134,1,1,142.0,2,2,49,1,1,9,982,0,4,2,10,101,2,20,40000
2021,202101,800503,2021000042212,142.0,2021008005031,4630,130134,1,2,184.0,2,1,39,1,0,1,100,2,4,2,10,101,1,10,40000
2021,202101,800562,2021000044773,82.0,2021008005621,4630,130234,1,1,81.0,6,2,56,3,0,2,200,0,6,2,10,101,3,30,129400
2021,202101,800562,2021000044773,82.0,2021008005621,4630,130234,1,2,76.0,6,1,36,6,0,2,200,0,3,1,6,63,1,10,129400
2021,202101,800562,2021000044773,82.0,2021008005621,4630,130234,1,3,79.0,6,1,32,6,0,2,200,0,3,2,6,63,1,10,129400
2021,202101,800562,2021000044773,82.0,2021008005621,4630,130234,1,4,58.0,6,1,22,6,0,2,200,0,3,2,7,71,3,30,129400
2021,202101,800562,2021000044773,82.0,2021008005621,4630,130234,1,5,69.0,6,2,18,6,1,2,200,0,3,2,5,50,3,30,129400
2021,202101,800562,2021000044773,82.0,2021008005621,4630,130234,1,6,71.0,6,2,43,6,1,2,200,0,3,1,3,30,3,30,129400
2021,202101,800753,2021000053005,122.0,2021008007531,4630,130134,1,1,123.0,1,2,37,2,1,2,200,2,3,2,7,71,1,10,45000
2021,202101,800810,2021000055507,54.0,2021008008101,4630,130234,1,1,54.0,1,2,62,6,0,2,200,0,3,2,11,114,1,10,110000
2021,202101,800862,2021000057510,324.0,2021008008621,4630,130234,1,1,325.0,2,2,46,6,1,2,200,0,3,2,10,101,1,10,16500
2021,202101,800862,2021000057510,324.0,2021008008621,4630,130234,1,2,321.0,2,2,17,6,2,2,200,0,3,2,6,61,3,30,16500
2021,202101,800866,2021000057645,83.0,2021008008661,4630,130134,1,1,83.0,1,2,46,6,1,2,200,0,3,2,7,71,1,10,27000
2021,202101,800932,2021000060173,45.0,2021008009321,4630,130234,1,1,45.0,4,2,70,5,0,2,200,0,3,2,6,65,3,30,207600
2021,202101,800932,2021000060173,45.0,2021008009321,4630,130234,1,2,52.0,4,1,61,4,0,2,200,0,3,2,7,71,1,10,207600
2021,202101,800932,2021000060173,45.0,2021008009321,4630,130234,1,3,42.0,4,2,59,3,0,2,200,0,3,2,10,101,1,10,207600
2021,202101,800932,2021000060173,45.0,2021008009321,4630,130234,1,4,59.0,4,1,27,6,0,2,200,0,3,2,6,63,1,10,207600
2021,202101,800932,2021000060173,45.0,2021008009321,4630,130234,1,5,49.0,1,2,25,6,1,1,100,0,3,1,10,101,1,10,10000
2021,202101,801050,2021000064622,117.0,2021008010501,4630,130234,1,1,116.0,3,2,64,1,0,2,200,0,3,1,10,101,3,30,39000
2021,202101,801050,2021000064622,117.0,2021008010501,4630,130234,1,2,98.0,3,1,69,1,0,2,200,0,3,2,11,114,3,30,39000
2021,202101,801050,2021000064622,117.0,2021008010501,4630,130234,1,3,150.0,3,2,30,6,1,2,200,0,3,2,7,71,1,10,39000
2021,202101,801076,2021000065750,183.0,2021008010761,4630,130134,1,1,184.0,5,1,56,1,0,2,200,2,4,1,10,101,1,10,67900
2021,202101,801076,2021000065750,183.0,2021008010761,4630,130134,1,2,164.0,5,2,57,1,0,2,200,2,4,1,6,63,1,10,67900
2021,202101,801076,2021000065750,183.0,2021008010761,4630,130134,1,3,298.0,5,2,20,6,1,2,200,0,3,1,7,71,3,30,67900
2021,202101,801076,2021000065750,183.0,2021008010761,4630,130134,1,4,298.0,5,2,20,6,1,2,200,0,3,1,7,71,3,30,67900
2021,202101,801076,2021000065750,183.0,2021008010761,4630,130134,1,5,206.0,5,1,18,6,0,2,200,0,3,1,5,50,3,30,67900
2021,202101,801136,2021000067672,53.0,2021008011361,4630,130234,1,1,53.0,3,1,36,1,0,6,610,3,4,2,11,114,1,10,331000
2021,202101,801136,2021000067672,53.0,2021008011361,4630,130234,1,2,64.0,3,2,31,1,2,6,610,3,5,2,11,114,1,10,331000
2021,202101,801136,2021000067672,53.0,2021008011361,4630,130234,1,3,45.0,3,2,1,6,0,6,610,0,0,2,0,1,0,0,331000
2021,202101,801164,2021000068796,54.0,2021008011641,4630,130234,1,1,54.0,2,2,39,6,1,2,200,0,3,2,7,71,3,30,12000
2021,202101,801164,2021000068796,54.0,2021008011641,4630,130234,1,2,71.0,2,1,10,6,0,2,200,0,3,2,1,16,0,0,12000
2021,202101,801199,2021000070115,220.0,2021008011991,4630,130134,1,1,220.0,1,1,26,4,0,7,700,3,4,2,10,101,1,10,100000
2021,202101,801231,2021000071020,210.0,2021008012311,4630,130134,1,1,210.0,3,2,45,4,1,1,100,3,6,2,6,63,3,30,17500
2021,202101,801231,2021000071020,210.0,2021008012311,4630,130134,1,2,125.0,3,1,19,6,0,1,100,0,3,2,6,63,3,30,17500
2021,202101,801231,2021000071020,210.0,2021008012311,4630,130134,1,3,372.0,3,2,17,6,1,1,100,0,3,2,2,25,3,30,17500
2021,202101,801275,2021000072854,78.0,2021008012751,4630,130234,1,1,78.0,3,2,55,6,0,2,200,0,3,2,6,61,3,30,1660
2021,202101,801275,2021000072854,78.0,2021008012751,4630,130234,1,2,107.0,3,1,38,6,0,2,200,0,3,2,6,63,3,30,1660
2021,202101,801275,2021000072854,78.0,2021008012751,4630,130234,1,3,82.0,3,1,24,6,0,2,200,0,3,2,6,63,3,30,1660
2021,202101,801287,2021000073453,131.0,2021008012871,4630,130234,1,1,130.0,4,2,27,6,1,8,826,0,5,2,4,40,3,30,14300
2021,202101,801287,2021000073453,131.0,2021008012871,4630,130234,1,2,166.0,4,1,8,6,0,9,904,0,3,2,1,14,0,0,14300
2021,202101,801287,2021000073453,131.0,2021008012871,4630,130234,1,3,166.0,4,1,8,6,0,9,904,0,3,2,1,14,0,0,14300
2021,202101,801287,2021000073453,131.0,2021008012871,4630,130234,1,4,166.0,4,1,6,6,0,9,904,0,3,2,1,12,0,0,14300
2021,202101,801323,2021000075264,125.0,2021008013231,4630,130134,1,1,125.0,2,2,39,6,1,1,100,0,3,2,6,63,1,10,39000
2021,202101,801323,2021000075264,125.0,2021008013231,4630,130134,1,2,144.0,2,2,1,6,0,7,700,0,0,2,0,1,0,0,39000
2021,202101,801354,2021000076502,241.0,2021008013541,4630,130134,1,1,242.0,3,1,27,6,0,1,100,0,4,2,10,101,1,10,89300
2021,202101,801354,2021000076502,241.0,2021008013541,4630,130134,1,2,124.0,3,2,66,1,0,7,700,3,1,2,6,61,1,10,89300
2021,202101,801354,2021000076502,241.0,2021008013541,4630,130134,1,3,144.0,3,1,62,1,0,1,100,0,5,2,6,63,3,30,89300
2021,202101,801467,2021000081357,178.0,2021008014671,4630,130134,1,1,178.0,1,1,68,4,0,8,826,1,4,2,6,63,3,30,11000
2021,202101,801479,2021000081886,121.0,2021008014791,4630,130234,1,1,121.0,2,2,72,6,0,2,200,0,3,2,6,63,1,10,51000
2021,202101,801479,2021000081886,121.0,2021008014791,4630,130234,1,2,122.0,2,1,79,6,0,2,200,0,3,2,6,63,1,10,51000
2021,202101,801519,2021000083474,189.0,2021008015191,4630,130234,1,1,189.0,4,1,25,6,0,7,700,3,5,1,2,26,1,10,55000
2021,202101,801519,2021000083474,189.0,2021008015191,4630,130234,1,2,124.0,4,2,29,6,1,7,700,3,5,2,6,63,3,30,55000
2021,202101,801519,2021000083474,189.0,2021008015191,4630,130234,1,3,154.0,4,1,4,6,0,7,700,3,0,2,0,2,0,0,55000
2021,202101,801519,2021000083474,189.0,2021008015191,4630,130234,1,4,182.0,4,1,28,6,0,7,700,3,6,2,6,63,2,20,55000
2021,202101,801519,2021000083474,189.0,2021008015191,4630,130234,1,5,124.0,1,1,16,6,0,7,700,1,4,2,4,40,3,30,0
2021,202101,801519,2021000083474,189.0,2021008015191,4630,130234,1,6,123.0,1,1,15,6,0,7,700,3,6,2,4,40,0,0,0
2021,202101,801519,2021000083474,189.0,2021008015191,4630,130234,1,7,152.0,1,1,6,6,0,7,700,0,3,2,1,11,0,0,9999999
2021,202101,801530,2021000083941,251.0,2021008015301,4630,130134,1,1,251.0,1,2,64,4,0,7,700,2,6,2,8,81,1,10,166000
2021,202101,801569,2021000085403,96.0,2021008015691,4630,130134,1,1,96.0,4,1,43,1,0,7,700,3,6,1,6,63,1,10,92000
2021,202101,801569,2021000085403,96.0,2021008015691,4630,130134,1,2,91.0,4,2,46,1,1,7,700,3,6,1,6,63,3,30,92000
2021,202101,801569,2021000085403,96.0,2021008015691,4630,130134,1,3,105.0,4,1,23,6,0,7,700,3,4,1,7,71,1,10,92000
2021,202101,801569,2021000085403,96.0,2021008015691,4630,130134,1,4,92.0,4,2,66,3,0,7,700,3,1,1,0,2,3,30,92000
2021,202101,801570,2021000085430,248.0,2021008015701,4630,130234,1,1,248.0,1,2,85,5,0,2,200,0,3,2,4,40,3,30,13600
2021,202101,801590,2021000086350,63.0,2021008015901,4630,130134,1,1,62.0,2,2,67,1,0,1,100,0,3,2,6,63,3,30,75150
2021,202101,801590,2021000086350,63.0,2021008015901,4630,130134,1,2,67.0,2,1,72,1,0,1,100,0,3,2,4,40,3,30,75150
2021,202101,801612,2021000087386,145.0,2021008016121,4630,130234,1,1,145.0,2,2,64,5,0,2,200,2,3,2,7,71,3,30,68000
2021,202101,801612,2021000087386,145.0,2021008016121,4630,130234,1,2,196.0,2,1,48,6,0,2,200,2,3,2,7,71,1,10,68000
2021,202101,801624,2021000087815,104.0,2021008016241,4630,130134,1,1,104.0,1,2,47,3,1,8,826,0,3,2,10,101,1,10,44000
2021,202101,801705,2021000091045,159.0,2021008017051,4630,130234,1,1,158.0,1,2,77,6,0,2,200,0,3,2,6,63,3,30,15300
2021,202101,801712,2021000091348,75.0,2021008017121,4630,130234,1,1,75.0,2,2,47,6,1,2,200,0,3,2,8,81,1,10,119000
2021,202101,801712,2021000091348,75.0,2021008017121,4630,130234,1,2,50.0,2,2,74,5,0,2,200,0,3,2,6,65,2,20,119000
2021,202101,801715,2021000091415,140.0,2021008017151,4630,130134,1,1,140.0,1,1,35,6,0,2,200,0,3,1,11,114,1,10,9890
2021,202101,801882,2021000098329,146.0,2021008018821,4630,130134,1,1,145.0,2,1,36,1,0,7,700,0,4,2,6,63,1,10,35000
2021,202101,801882,2021000098329,146.0,2021008018821,4630,130134,1,2,92.0,2,2,27,1,1,7,700,3,3,2,6,64,3,30,35000
2021,202101,801884,2021000098480,190.0,2021008018841,4630,130134,1,1,190.0,3,2,29,6,1,2,200,0,3,2,4,40,3,30,18600
2021,202101,801884,2021000098480,190.0,2021008018841,4630,130134,1,2,195.0,3,1,12,6,0,2,200,0,3,2,2,25,0,0,18600
2021,202101,801884,2021000098480,190.0,2021008018841,4630,130134,1,3,150.0,3,2,4,6,0,2,200,0,0,2,1,11,0,0,18600
2021,202101,801895,2021000098788,245.0,2021008018951,4630,130134,1,1,244.0,6,2,39,1,1,7,700,0,4,2,6,65,2,20,72000
2021,202101,801895,2021000098788,245.0,2021008018951,4630,130134,1,2,303.0,6,1,47,1,0,7,700,0,4,2,6,61,1,10,72000
2021,202101,801895,2021000098788,245.0,2021008018951,4630,130134,1,3,103.0,6,1,18,6,0,7,700,0,3,2,6,63,3,30,72000
2021,202101,801895,2021000098788,245.0,2021008018951,4630,130134,1,4,194.0,6,1,17,6,0,7,700,0,3,2,4,40,3,30,72000
2021,202101,801895,2021000098788,245.0,2021008018951,4630,130134,1,5,262.0,6,2,13,6,0,7,700,0,4,2,2,25,0,0,72000
2021,202101,801895,2021000098788,245.0,2021008018951,4630,130134,1,6,255.0,6,1,6,6,0,7,700,0,3,2,1,12,0,0,72000
2021,202101,802077,2021000106639,152.0,2021008020771,4630,130134,1,1,151.0,4,1,39,1,0,2,200,2,3,2,11,114,1,10,55200
2021,202101,802077,2021000106639,152.0,2021008020771,4630,130134,1,2,138.0,4,2,30,1,2,2,200,3,4,1,6,63,2,20,55200
2021,202101,802077,2021000106639,152.0,2021008020771,4630,130134,1,3,146.0,4,2,3,6,0,2,200,0,0,2,0,2,0,0,55200
2021,202101,802077,2021000106639,152.0,2021008020771,4630,130134,1,4,146.0,4,2,1,6,0,2,200,0,0,2,0,1,0,0,55200
2021,202101,802192,2021000111106,178.0,2021008021921,4630,130134,1,1,177.0,2,1,46,1,0,1,100,2,4,2,10,101,1,10,210200
2021,202101,802192,2021000111106,178.0,2021008021921,4630,130134,1,2,227.0,2,1,50,1,0,2,200,0,3,2,10,101,1,10,210200
2021,202101,802241,2021000112834,244.0,2021008022411,4630,130134,1,1,243.0,2,2,52,6,0,2,200,0,3,2,7,71,1,10,53600
2021,202101,802241,2021000112834,244.0,2021008022411,4630,130134,1,2,293.0,2,2,30,6,1,2,200,0,3,2,10,101,1,10,53600
